class,path
5,seg_train/seg_train/street/18353.jpg
1,seg_train/seg_train/forest/4679.jpg
5,seg_train/seg_train/street/4994.jpg
4,seg_train/seg_train/sea/17024.jpg
1,seg_train/seg_train/forest/16390.jpg
0,seg_train/seg_train/buildings/17956.jpg
5,seg_train/seg_train/street/9878.jpg
1,seg_train/seg_train/forest/13033.jpg
1,seg_train/seg_train/forest/13952.jpg
4,seg_train/seg_train/sea/11165.jpg
1,seg_train/seg_train/forest/17838.jpg
4,seg_train/seg_train/sea/6319.jpg
5,seg_train/seg_train/street/10408.jpg
2,seg_train/seg_train/glacier/5715.jpg
2,seg_train/seg_train/glacier/18638.jpg
4,seg_train/seg_train/sea/7450.jpg
3,seg_train/seg_train/mountain/5960.jpg
2,seg_train/seg_train/glacier/18361.jpg
2,seg_train/seg_train/glacier/17841.jpg
4,seg_train/seg_train/sea/3968.jpg
4,seg_train/seg_train/sea/7318.jpg
4,seg_train/seg_train/sea/1706.jpg
0,seg_train/seg_train/buildings/14694.jpg
5,seg_train/seg_train/street/3383.jpg
3,seg_train/seg_train/mountain/10552.jpg
5,seg_train/seg_train/street/15616.jpg
0,seg_train/seg_train/buildings/18045.jpg
1,seg_train/seg_train/forest/3873.jpg
2,seg_train/seg_train/glacier/5468.jpg
2,seg_train/seg_train/glacier/9558.jpg
0,seg_train/seg_train/buildings/7584.jpg
4,seg_train/seg_train/sea/19220.jpg
5,seg_train/seg_train/street/1594.jpg
3,seg_train/seg_train/mountain/14154.jpg
4,seg_train/seg_train/sea/7777.jpg
2,seg_train/seg_train/glacier/2000.jpg
5,seg_train/seg_train/street/15793.jpg
1,seg_train/seg_train/forest/11662.jpg
4,seg_train/seg_train/sea/3812.jpg
3,seg_train/seg_train/mountain/19399.jpg
1,seg_train/seg_train/forest/19299.jpg
0,seg_train/seg_train/buildings/17397.jpg
3,seg_train/seg_train/mountain/13997.jpg
4,seg_train/seg_train/sea/3882.jpg
1,seg_train/seg_train/forest/2900.jpg
2,seg_train/seg_train/glacier/10637.jpg
3,seg_train/seg_train/mountain/17648.jpg
5,seg_train/seg_train/street/26.jpg
0,seg_train/seg_train/buildings/286.jpg
1,seg_train/seg_train/forest/15572.jpg
3,seg_train/seg_train/mountain/13627.jpg
3,seg_train/seg_train/mountain/14597.jpg
1,seg_train/seg_train/forest/4029.jpg
1,seg_train/seg_train/forest/15301.jpg
4,seg_train/seg_train/sea/8648.jpg
2,seg_train/seg_train/glacier/15256.jpg
3,seg_train/seg_train/mountain/11828.jpg
4,seg_train/seg_train/sea/6237.jpg
0,seg_train/seg_train/buildings/2041.jpg
0,seg_train/seg_train/buildings/6143.jpg
0,seg_train/seg_train/buildings/2418.jpg
3,seg_train/seg_train/mountain/13232.jpg
4,seg_train/seg_train/sea/1862.jpg
2,seg_train/seg_train/glacier/109.jpg
2,seg_train/seg_train/glacier/16584.jpg
3,seg_train/seg_train/mountain/10738.jpg
3,seg_train/seg_train/mountain/6100.jpg
5,seg_train/seg_train/street/11851.jpg
4,seg_train/seg_train/sea/879.jpg
2,seg_train/seg_train/glacier/7576.jpg
2,seg_train/seg_train/glacier/14290.jpg
4,seg_train/seg_train/sea/416.jpg
4,seg_train/seg_train/sea/10543.jpg
2,seg_train/seg_train/glacier/17795.jpg
0,seg_train/seg_train/buildings/19816.jpg
5,seg_train/seg_train/street/13664.jpg
4,seg_train/seg_train/sea/5149.jpg
2,seg_train/seg_train/glacier/7810.jpg
2,seg_train/seg_train/glacier/16269.jpg
1,seg_train/seg_train/forest/4515.jpg
4,seg_train/seg_train/sea/18741.jpg
4,seg_train/seg_train/sea/1696.jpg
3,seg_train/seg_train/mountain/19903.jpg
4,seg_train/seg_train/sea/16885.jpg
0,seg_train/seg_train/buildings/7277.jpg
5,seg_train/seg_train/street/8547.jpg
1,seg_train/seg_train/forest/6555.jpg
0,seg_train/seg_train/buildings/16483.jpg
5,seg_train/seg_train/street/1618.jpg
5,seg_train/seg_train/street/6798.jpg
5,seg_train/seg_train/street/6886.jpg
5,seg_train/seg_train/street/15547.jpg
0,seg_train/seg_train/buildings/10196.jpg
0,seg_train/seg_train/buildings/4269.jpg
1,seg_train/seg_train/forest/12456.jpg
5,seg_train/seg_train/street/10036.jpg
3,seg_train/seg_train/mountain/4862.jpg
0,seg_train/seg_train/buildings/2385.jpg
4,seg_train/seg_train/sea/19103.jpg
2,seg_train/seg_train/glacier/14534.jpg
5,seg_train/seg_train/street/17274.jpg
1,seg_train/seg_train/forest/10263.jpg
3,seg_train/seg_train/mountain/11284.jpg
5,seg_train/seg_train/street/3116.jpg
5,seg_train/seg_train/street/19524.jpg
4,seg_train/seg_train/sea/16872.jpg
5,seg_train/seg_train/street/138.jpg
4,seg_train/seg_train/sea/1817.jpg
1,seg_train/seg_train/forest/7059.jpg
2,seg_train/seg_train/glacier/647.jpg
0,seg_train/seg_train/buildings/7250.jpg
5,seg_train/seg_train/street/658.jpg
3,seg_train/seg_train/mountain/2647.jpg
2,seg_train/seg_train/glacier/5566.jpg
5,seg_train/seg_train/street/3545.jpg
5,seg_train/seg_train/street/19892.jpg
5,seg_train/seg_train/street/3621.jpg
4,seg_train/seg_train/sea/4081.jpg
5,seg_train/seg_train/street/16832.jpg
5,seg_train/seg_train/street/16073.jpg
1,seg_train/seg_train/forest/2014.jpg
3,seg_train/seg_train/mountain/14437.jpg
5,seg_train/seg_train/street/6740.jpg
4,seg_train/seg_train/sea/1047.jpg
3,seg_train/seg_train/mountain/4028.jpg
1,seg_train/seg_train/forest/352.jpg
4,seg_train/seg_train/sea/7286.jpg
5,seg_train/seg_train/street/12327.jpg
3,seg_train/seg_train/mountain/3024.jpg
3,seg_train/seg_train/mountain/8640.jpg
2,seg_train/seg_train/glacier/2768.jpg
1,seg_train/seg_train/forest/15885.jpg
2,seg_train/seg_train/glacier/19544.jpg
0,seg_train/seg_train/buildings/5965.jpg
0,seg_train/seg_train/buildings/751.jpg
3,seg_train/seg_train/mountain/1216.jpg
5,seg_train/seg_train/street/7876.jpg
5,seg_train/seg_train/street/17119.jpg
0,seg_train/seg_train/buildings/8647.jpg
4,seg_train/seg_train/sea/7664.jpg
3,seg_train/seg_train/mountain/11265.jpg
3,seg_train/seg_train/mountain/17755.jpg
5,seg_train/seg_train/street/6084.jpg
1,seg_train/seg_train/forest/4846.jpg
0,seg_train/seg_train/buildings/18885.jpg
2,seg_train/seg_train/glacier/15410.jpg
4,seg_train/seg_train/sea/8022.jpg
2,seg_train/seg_train/glacier/2056.jpg
2,seg_train/seg_train/glacier/12705.jpg
4,seg_train/seg_train/sea/18100.jpg
3,seg_train/seg_train/mountain/5373.jpg
5,seg_train/seg_train/street/2742.jpg
1,seg_train/seg_train/forest/10086.jpg
0,seg_train/seg_train/buildings/7168.jpg
2,seg_train/seg_train/glacier/15248.jpg
2,seg_train/seg_train/glacier/3801.jpg
2,seg_train/seg_train/glacier/4834.jpg
2,seg_train/seg_train/glacier/1293.jpg
3,seg_train/seg_train/mountain/17069.jpg
0,seg_train/seg_train/buildings/578.jpg
5,seg_train/seg_train/street/12415.jpg
3,seg_train/seg_train/mountain/12509.jpg
5,seg_train/seg_train/street/13446.jpg
5,seg_train/seg_train/street/10236.jpg
1,seg_train/seg_train/forest/19832.jpg
4,seg_train/seg_train/sea/5946.jpg
4,seg_train/seg_train/sea/4017.jpg
1,seg_train/seg_train/forest/17486.jpg
3,seg_train/seg_train/mountain/19859.jpg
4,seg_train/seg_train/sea/14630.jpg
3,seg_train/seg_train/mountain/9239.jpg
3,seg_train/seg_train/mountain/7865.jpg
1,seg_train/seg_train/forest/4426.jpg
3,seg_train/seg_train/mountain/3423.jpg
2,seg_train/seg_train/glacier/910.jpg
5,seg_train/seg_train/street/11453.jpg
4,seg_train/seg_train/sea/13099.jpg
3,seg_train/seg_train/mountain/7103.jpg
2,seg_train/seg_train/glacier/16331.jpg
5,seg_train/seg_train/street/14180.jpg
0,seg_train/seg_train/buildings/11203.jpg
3,seg_train/seg_train/mountain/4554.jpg
1,seg_train/seg_train/forest/19223.jpg
4,seg_train/seg_train/sea/7150.jpg
2,seg_train/seg_train/glacier/8137.jpg
0,seg_train/seg_train/buildings/5277.jpg
5,seg_train/seg_train/street/10961.jpg
4,seg_train/seg_train/sea/4819.jpg
0,seg_train/seg_train/buildings/6684.jpg
3,seg_train/seg_train/mountain/17767.jpg
2,seg_train/seg_train/glacier/12224.jpg
5,seg_train/seg_train/street/9847.jpg
4,seg_train/seg_train/sea/14949.jpg
1,seg_train/seg_train/forest/12576.jpg
1,seg_train/seg_train/forest/10688.jpg
3,seg_train/seg_train/mountain/1019.jpg
3,seg_train/seg_train/mountain/10454.jpg
2,seg_train/seg_train/glacier/19926.jpg
0,seg_train/seg_train/buildings/18419.jpg
4,seg_train/seg_train/sea/3327.jpg
5,seg_train/seg_train/street/1000.jpg
2,seg_train/seg_train/glacier/16083.jpg
1,seg_train/seg_train/forest/5814.jpg
3,seg_train/seg_train/mountain/19760.jpg
4,seg_train/seg_train/sea/13482.jpg
1,seg_train/seg_train/forest/7621.jpg
1,seg_train/seg_train/forest/13626.jpg
2,seg_train/seg_train/glacier/11663.jpg
4,seg_train/seg_train/sea/16528.jpg
3,seg_train/seg_train/mountain/1887.jpg
1,seg_train/seg_train/forest/3582.jpg
5,seg_train/seg_train/street/4998.jpg
0,seg_train/seg_train/buildings/15071.jpg
5,seg_train/seg_train/street/8995.jpg
1,seg_train/seg_train/forest/4307.jpg
4,seg_train/seg_train/sea/2075.jpg
5,seg_train/seg_train/street/15739.jpg
0,seg_train/seg_train/buildings/13222.jpg
1,seg_train/seg_train/forest/15207.jpg
3,seg_train/seg_train/mountain/8757.jpg
4,seg_train/seg_train/sea/14959.jpg
3,seg_train/seg_train/mountain/18020.jpg
5,seg_train/seg_train/street/2884.jpg
4,seg_train/seg_train/sea/1124.jpg
1,seg_train/seg_train/forest/13350.jpg
5,seg_train/seg_train/street/10972.jpg
1,seg_train/seg_train/forest/4820.jpg
0,seg_train/seg_train/buildings/10499.jpg
0,seg_train/seg_train/buildings/10014.jpg
3,seg_train/seg_train/mountain/14743.jpg
3,seg_train/seg_train/mountain/4390.jpg
5,seg_train/seg_train/street/1719.jpg
3,seg_train/seg_train/mountain/6987.jpg
2,seg_train/seg_train/glacier/19985.jpg
0,seg_train/seg_train/buildings/4359.jpg
5,seg_train/seg_train/street/3182.jpg
5,seg_train/seg_train/street/7543.jpg
2,seg_train/seg_train/glacier/11629.jpg
1,seg_train/seg_train/forest/6169.jpg
3,seg_train/seg_train/mountain/3124.jpg
1,seg_train/seg_train/forest/14273.jpg
3,seg_train/seg_train/mountain/9502.jpg
3,seg_train/seg_train/mountain/13497.jpg
4,seg_train/seg_train/sea/2080.jpg
1,seg_train/seg_train/forest/3450.jpg
2,seg_train/seg_train/glacier/13420.jpg
2,seg_train/seg_train/glacier/13097.jpg
3,seg_train/seg_train/mountain/9012.jpg
2,seg_train/seg_train/glacier/746.jpg
5,seg_train/seg_train/street/7404.jpg
0,seg_train/seg_train/buildings/2999.jpg
1,seg_train/seg_train/forest/3368.jpg
5,seg_train/seg_train/street/7668.jpg
3,seg_train/seg_train/mountain/3676.jpg
2,seg_train/seg_train/glacier/7330.jpg
4,seg_train/seg_train/sea/13064.jpg
3,seg_train/seg_train/mountain/827.jpg
1,seg_train/seg_train/forest/19688.jpg
1,seg_train/seg_train/forest/11656.jpg
1,seg_train/seg_train/forest/9262.jpg
2,seg_train/seg_train/glacier/2494.jpg
3,seg_train/seg_train/mountain/3302.jpg
5,seg_train/seg_train/street/3137.jpg
0,seg_train/seg_train/buildings/8682.jpg
0,seg_train/seg_train/buildings/3251.jpg
2,seg_train/seg_train/glacier/9344.jpg
0,seg_train/seg_train/buildings/3000.jpg
5,seg_train/seg_train/street/12123.jpg
3,seg_train/seg_train/mountain/11355.jpg
4,seg_train/seg_train/sea/19626.jpg
2,seg_train/seg_train/glacier/4171.jpg
1,seg_train/seg_train/forest/18717.jpg
4,seg_train/seg_train/sea/3804.jpg
2,seg_train/seg_train/glacier/8612.jpg
2,seg_train/seg_train/glacier/17994.jpg
1,seg_train/seg_train/forest/2859.jpg
4,seg_train/seg_train/sea/6388.jpg
3,seg_train/seg_train/mountain/12906.jpg
3,seg_train/seg_train/mountain/11989.jpg
3,seg_train/seg_train/mountain/12915.jpg
3,seg_train/seg_train/mountain/14118.jpg
4,seg_train/seg_train/sea/9074.jpg
2,seg_train/seg_train/glacier/6184.jpg
0,seg_train/seg_train/buildings/13079.jpg
5,seg_train/seg_train/street/11867.jpg
2,seg_train/seg_train/glacier/12503.jpg
4,seg_train/seg_train/sea/17798.jpg
5,seg_train/seg_train/street/11178.jpg
1,seg_train/seg_train/forest/7062.jpg
4,seg_train/seg_train/sea/17589.jpg
2,seg_train/seg_train/glacier/9892.jpg
4,seg_train/seg_train/sea/15952.jpg
5,seg_train/seg_train/street/16556.jpg
5,seg_train/seg_train/street/14590.jpg
0,seg_train/seg_train/buildings/6346.jpg
3,seg_train/seg_train/mountain/6670.jpg
5,seg_train/seg_train/street/18822.jpg
5,seg_train/seg_train/street/4279.jpg
4,seg_train/seg_train/sea/15581.jpg
2,seg_train/seg_train/glacier/18138.jpg
1,seg_train/seg_train/forest/9741.jpg
5,seg_train/seg_train/street/13026.jpg
0,seg_train/seg_train/buildings/16594.jpg
0,seg_train/seg_train/buildings/5340.jpg
5,seg_train/seg_train/street/3704.jpg
5,seg_train/seg_train/street/6392.jpg
5,seg_train/seg_train/street/12360.jpg
0,seg_train/seg_train/buildings/13478.jpg
3,seg_train/seg_train/mountain/7049.jpg
5,seg_train/seg_train/street/166.jpg
5,seg_train/seg_train/street/12926.jpg
0,seg_train/seg_train/buildings/12160.jpg
3,seg_train/seg_train/mountain/12467.jpg
2,seg_train/seg_train/glacier/15495.jpg
1,seg_train/seg_train/forest/13789.jpg
1,seg_train/seg_train/forest/6551.jpg
1,seg_train/seg_train/forest/1728.jpg
2,seg_train/seg_train/glacier/2277.jpg
3,seg_train/seg_train/mountain/12117.jpg
2,seg_train/seg_train/glacier/16016.jpg
4,seg_train/seg_train/sea/65.jpg
3,seg_train/seg_train/mountain/19887.jpg
0,seg_train/seg_train/buildings/12290.jpg
0,seg_train/seg_train/buildings/292.jpg
0,seg_train/seg_train/buildings/13583.jpg
1,seg_train/seg_train/forest/16325.jpg
3,seg_train/seg_train/mountain/14311.jpg
4,seg_train/seg_train/sea/16136.jpg
5,seg_train/seg_train/street/3773.jpg
1,seg_train/seg_train/forest/8295.jpg
2,seg_train/seg_train/glacier/17063.jpg
0,seg_train/seg_train/buildings/12943.jpg
1,seg_train/seg_train/forest/534.jpg
4,seg_train/seg_train/sea/15810.jpg
5,seg_train/seg_train/street/8631.jpg
5,seg_train/seg_train/street/1905.jpg
3,seg_train/seg_train/mountain/3178.jpg
0,seg_train/seg_train/buildings/8458.jpg
3,seg_train/seg_train/mountain/1151.jpg
5,seg_train/seg_train/street/11199.jpg
5,seg_train/seg_train/street/7475.jpg
3,seg_train/seg_train/mountain/2618.jpg
0,seg_train/seg_train/buildings/16550.jpg
5,seg_train/seg_train/street/14219.jpg
5,seg_train/seg_train/street/16665.jpg
3,seg_train/seg_train/mountain/10214.jpg
4,seg_train/seg_train/sea/3718.jpg
4,seg_train/seg_train/sea/10775.jpg
2,seg_train/seg_train/glacier/2010.jpg
3,seg_train/seg_train/mountain/10206.jpg
1,seg_train/seg_train/forest/18547.jpg
1,seg_train/seg_train/forest/12916.jpg
5,seg_train/seg_train/street/16804.jpg
0,seg_train/seg_train/buildings/18758.jpg
3,seg_train/seg_train/mountain/19554.jpg
5,seg_train/seg_train/street/10224.jpg
0,seg_train/seg_train/buildings/19778.jpg
3,seg_train/seg_train/mountain/10026.jpg
3,seg_train/seg_train/mountain/7026.jpg
1,seg_train/seg_train/forest/4744.jpg
5,seg_train/seg_train/street/10697.jpg
3,seg_train/seg_train/mountain/15371.jpg
3,seg_train/seg_train/mountain/17244.jpg
3,seg_train/seg_train/mountain/6067.jpg
0,seg_train/seg_train/buildings/7241.jpg
2,seg_train/seg_train/glacier/9441.jpg
5,seg_train/seg_train/street/12240.jpg
5,seg_train/seg_train/street/15664.jpg
3,seg_train/seg_train/mountain/6711.jpg
3,seg_train/seg_train/mountain/5812.jpg
5,seg_train/seg_train/street/2519.jpg
2,seg_train/seg_train/glacier/16845.jpg
1,seg_train/seg_train/forest/18088.jpg
3,seg_train/seg_train/mountain/11528.jpg
0,seg_train/seg_train/buildings/5743.jpg
3,seg_train/seg_train/mountain/5752.jpg
4,seg_train/seg_train/sea/20.jpg
4,seg_train/seg_train/sea/704.jpg
2,seg_train/seg_train/glacier/17136.jpg
1,seg_train/seg_train/forest/8124.jpg
2,seg_train/seg_train/glacier/14309.jpg
0,seg_train/seg_train/buildings/17896.jpg
4,seg_train/seg_train/sea/582.jpg
1,seg_train/seg_train/forest/9492.jpg
4,seg_train/seg_train/sea/10271.jpg
2,seg_train/seg_train/glacier/19203.jpg
5,seg_train/seg_train/street/12597.jpg
4,seg_train/seg_train/sea/15986.jpg
0,seg_train/seg_train/buildings/13216.jpg
4,seg_train/seg_train/sea/9199.jpg
5,seg_train/seg_train/street/3861.jpg
1,seg_train/seg_train/forest/8412.jpg
5,seg_train/seg_train/street/14103.jpg
1,seg_train/seg_train/forest/19124.jpg
2,seg_train/seg_train/glacier/10152.jpg
3,seg_train/seg_train/mountain/16024.jpg
2,seg_train/seg_train/glacier/1292.jpg
5,seg_train/seg_train/street/17237.jpg
4,seg_train/seg_train/sea/16621.jpg
0,seg_train/seg_train/buildings/14823.jpg
2,seg_train/seg_train/glacier/3631.jpg
2,seg_train/seg_train/glacier/11702.jpg
4,seg_train/seg_train/sea/5166.jpg
5,seg_train/seg_train/street/12603.jpg
2,seg_train/seg_train/glacier/17152.jpg
5,seg_train/seg_train/street/9895.jpg
5,seg_train/seg_train/street/13655.jpg
1,seg_train/seg_train/forest/12272.jpg
2,seg_train/seg_train/glacier/10640.jpg
5,seg_train/seg_train/street/11339.jpg
1,seg_train/seg_train/forest/7899.jpg
0,seg_train/seg_train/buildings/13395.jpg
4,seg_train/seg_train/sea/19371.jpg
2,seg_train/seg_train/glacier/14033.jpg
4,seg_train/seg_train/sea/10877.jpg
3,seg_train/seg_train/mountain/5828.jpg
1,seg_train/seg_train/forest/9852.jpg
2,seg_train/seg_train/glacier/67.jpg
2,seg_train/seg_train/glacier/4786.jpg
1,seg_train/seg_train/forest/19530.jpg
1,seg_train/seg_train/forest/438.jpg
2,seg_train/seg_train/glacier/3045.jpg
2,seg_train/seg_train/glacier/11185.jpg
5,seg_train/seg_train/street/11267.jpg
1,seg_train/seg_train/forest/10030.jpg
3,seg_train/seg_train/mountain/17747.jpg
5,seg_train/seg_train/street/14275.jpg
2,seg_train/seg_train/glacier/13776.jpg
3,seg_train/seg_train/mountain/1441.jpg
4,seg_train/seg_train/sea/585.jpg
1,seg_train/seg_train/forest/7174.jpg
0,seg_train/seg_train/buildings/1580.jpg
5,seg_train/seg_train/street/2836.jpg
1,seg_train/seg_train/forest/1747.jpg
0,seg_train/seg_train/buildings/19815.jpg
5,seg_train/seg_train/street/15640.jpg
1,seg_train/seg_train/forest/15257.jpg
4,seg_train/seg_train/sea/8214.jpg
3,seg_train/seg_train/mountain/8744.jpg
5,seg_train/seg_train/street/5500.jpg
1,seg_train/seg_train/forest/20051.jpg
5,seg_train/seg_train/street/5453.jpg
1,seg_train/seg_train/forest/690.jpg
0,seg_train/seg_train/buildings/448.jpg
5,seg_train/seg_train/street/16520.jpg
2,seg_train/seg_train/glacier/13353.jpg
4,seg_train/seg_train/sea/11783.jpg
0,seg_train/seg_train/buildings/9127.jpg
1,seg_train/seg_train/forest/236.jpg
3,seg_train/seg_train/mountain/2269.jpg
2,seg_train/seg_train/glacier/14144.jpg
1,seg_train/seg_train/forest/5006.jpg
2,seg_train/seg_train/glacier/12624.jpg
1,seg_train/seg_train/forest/11902.jpg
5,seg_train/seg_train/street/5063.jpg
0,seg_train/seg_train/buildings/4290.jpg
2,seg_train/seg_train/glacier/20018.jpg
1,seg_train/seg_train/forest/6112.jpg
2,seg_train/seg_train/glacier/3761.jpg
5,seg_train/seg_train/street/260.jpg
3,seg_train/seg_train/mountain/15998.jpg
1,seg_train/seg_train/forest/19110.jpg
5,seg_train/seg_train/street/4822.jpg
3,seg_train/seg_train/mountain/19938.jpg
1,seg_train/seg_train/forest/13140.jpg
3,seg_train/seg_train/mountain/5698.jpg
3,seg_train/seg_train/mountain/13731.jpg
2,seg_train/seg_train/glacier/15411.jpg
4,seg_train/seg_train/sea/6111.jpg
4,seg_train/seg_train/sea/13523.jpg
5,seg_train/seg_train/street/12875.jpg
1,seg_train/seg_train/forest/8545.jpg
0,seg_train/seg_train/buildings/3082.jpg
0,seg_train/seg_train/buildings/9191.jpg
0,seg_train/seg_train/buildings/17000.jpg
3,seg_train/seg_train/mountain/16236.jpg
5,seg_train/seg_train/street/9278.jpg
4,seg_train/seg_train/sea/5600.jpg
2,seg_train/seg_train/glacier/10404.jpg
4,seg_train/seg_train/sea/10041.jpg
2,seg_train/seg_train/glacier/6044.jpg
2,seg_train/seg_train/glacier/10539.jpg
3,seg_train/seg_train/mountain/8335.jpg
5,seg_train/seg_train/street/3230.jpg
1,seg_train/seg_train/forest/16065.jpg
0,seg_train/seg_train/buildings/12887.jpg
2,seg_train/seg_train/glacier/10796.jpg
4,seg_train/seg_train/sea/3031.jpg
4,seg_train/seg_train/sea/12212.jpg
1,seg_train/seg_train/forest/7378.jpg
4,seg_train/seg_train/sea/16147.jpg
2,seg_train/seg_train/glacier/18929.jpg
0,seg_train/seg_train/buildings/16786.jpg
5,seg_train/seg_train/street/15499.jpg
4,seg_train/seg_train/sea/7429.jpg
2,seg_train/seg_train/glacier/12508.jpg
1,seg_train/seg_train/forest/2849.jpg
2,seg_train/seg_train/glacier/16170.jpg
2,seg_train/seg_train/glacier/19362.jpg
0,seg_train/seg_train/buildings/14769.jpg
0,seg_train/seg_train/buildings/14738.jpg
3,seg_train/seg_train/mountain/288.jpg
3,seg_train/seg_train/mountain/1658.jpg
0,seg_train/seg_train/buildings/19915.jpg
5,seg_train/seg_train/street/7656.jpg
1,seg_train/seg_train/forest/18786.jpg
2,seg_train/seg_train/glacier/3428.jpg
5,seg_train/seg_train/street/16369.jpg
5,seg_train/seg_train/street/16596.jpg
3,seg_train/seg_train/mountain/3701.jpg
5,seg_train/seg_train/street/12633.jpg
2,seg_train/seg_train/glacier/3194.jpg
3,seg_train/seg_train/mountain/19358.jpg
3,seg_train/seg_train/mountain/7083.jpg
4,seg_train/seg_train/sea/1675.jpg
4,seg_train/seg_train/sea/5011.jpg
1,seg_train/seg_train/forest/6746.jpg
3,seg_train/seg_train/mountain/16041.jpg
2,seg_train/seg_train/glacier/12358.jpg
5,seg_train/seg_train/street/13456.jpg
4,seg_train/seg_train/sea/4908.jpg
2,seg_train/seg_train/glacier/10172.jpg
3,seg_train/seg_train/mountain/4389.jpg
0,seg_train/seg_train/buildings/11173.jpg
3,seg_train/seg_train/mountain/1674.jpg
0,seg_train/seg_train/buildings/1317.jpg
3,seg_train/seg_train/mountain/5216.jpg
3,seg_train/seg_train/mountain/16097.jpg
4,seg_train/seg_train/sea/13600.jpg
0,seg_train/seg_train/buildings/10570.jpg
3,seg_train/seg_train/mountain/1607.jpg
0,seg_train/seg_train/buildings/17457.jpg
4,seg_train/seg_train/sea/12428.jpg
2,seg_train/seg_train/glacier/4887.jpg
1,seg_train/seg_train/forest/769.jpg
2,seg_train/seg_train/glacier/14331.jpg
0,seg_train/seg_train/buildings/18794.jpg
4,seg_train/seg_train/sea/4716.jpg
2,seg_train/seg_train/glacier/15260.jpg
3,seg_train/seg_train/mountain/17840.jpg
4,seg_train/seg_train/sea/4088.jpg
1,seg_train/seg_train/forest/14104.jpg
0,seg_train/seg_train/buildings/4812.jpg
3,seg_train/seg_train/mountain/5878.jpg
3,seg_train/seg_train/mountain/3308.jpg
3,seg_train/seg_train/mountain/7393.jpg
2,seg_train/seg_train/glacier/2567.jpg
4,seg_train/seg_train/sea/5338.jpg
5,seg_train/seg_train/street/17927.jpg
2,seg_train/seg_train/glacier/4373.jpg
0,seg_train/seg_train/buildings/2319.jpg
2,seg_train/seg_train/glacier/11733.jpg
1,seg_train/seg_train/forest/14116.jpg
2,seg_train/seg_train/glacier/933.jpg
0,seg_train/seg_train/buildings/17033.jpg
3,seg_train/seg_train/mountain/11125.jpg
2,seg_train/seg_train/glacier/13422.jpg
1,seg_train/seg_train/forest/10121.jpg
4,seg_train/seg_train/sea/14429.jpg
1,seg_train/seg_train/forest/11076.jpg
5,seg_train/seg_train/street/5911.jpg
4,seg_train/seg_train/sea/1654.jpg
0,seg_train/seg_train/buildings/3095.jpg
3,seg_train/seg_train/mountain/1165.jpg
4,seg_train/seg_train/sea/6947.jpg
1,seg_train/seg_train/forest/15741.jpg
3,seg_train/seg_train/mountain/4414.jpg
1,seg_train/seg_train/forest/12694.jpg
3,seg_train/seg_train/mountain/18303.jpg
5,seg_train/seg_train/street/16282.jpg
2,seg_train/seg_train/glacier/11050.jpg
0,seg_train/seg_train/buildings/1593.jpg
5,seg_train/seg_train/street/3226.jpg
3,seg_train/seg_train/mountain/10623.jpg
4,seg_train/seg_train/sea/13361.jpg
4,seg_train/seg_train/sea/13212.jpg
0,seg_train/seg_train/buildings/18846.jpg
5,seg_train/seg_train/street/5090.jpg
2,seg_train/seg_train/glacier/16715.jpg
1,seg_train/seg_train/forest/13142.jpg
4,seg_train/seg_train/sea/16474.jpg
3,seg_train/seg_train/mountain/15029.jpg
0,seg_train/seg_train/buildings/13135.jpg
5,seg_train/seg_train/street/16333.jpg
0,seg_train/seg_train/buildings/16452.jpg
3,seg_train/seg_train/mountain/16983.jpg
4,seg_train/seg_train/sea/9102.jpg
5,seg_train/seg_train/street/12585.jpg
2,seg_train/seg_train/glacier/18829.jpg
1,seg_train/seg_train/forest/8023.jpg
1,seg_train/seg_train/forest/14225.jpg
4,seg_train/seg_train/sea/217.jpg
1,seg_train/seg_train/forest/3329.jpg
4,seg_train/seg_train/sea/11303.jpg
2,seg_train/seg_train/glacier/2797.jpg
2,seg_train/seg_train/glacier/18715.jpg
5,seg_train/seg_train/street/11086.jpg
4,seg_train/seg_train/sea/15097.jpg
0,seg_train/seg_train/buildings/17302.jpg
3,seg_train/seg_train/mountain/13711.jpg
5,seg_train/seg_train/street/11823.jpg
2,seg_train/seg_train/glacier/8653.jpg
4,seg_train/seg_train/sea/18518.jpg
5,seg_train/seg_train/street/2162.jpg
5,seg_train/seg_train/street/18060.jpg
4,seg_train/seg_train/sea/14382.jpg
5,seg_train/seg_train/street/249.jpg
4,seg_train/seg_train/sea/7791.jpg
2,seg_train/seg_train/glacier/8807.jpg
3,seg_train/seg_train/mountain/13030.jpg
3,seg_train/seg_train/mountain/13611.jpg
2,seg_train/seg_train/glacier/11829.jpg
5,seg_train/seg_train/street/13233.jpg
1,seg_train/seg_train/forest/4096.jpg
0,seg_train/seg_train/buildings/17718.jpg
1,seg_train/seg_train/forest/19656.jpg
5,seg_train/seg_train/street/945.jpg
1,seg_train/seg_train/forest/14455.jpg
1,seg_train/seg_train/forest/16913.jpg
3,seg_train/seg_train/mountain/5418.jpg
2,seg_train/seg_train/glacier/1159.jpg
3,seg_train/seg_train/mountain/2720.jpg
3,seg_train/seg_train/mountain/14804.jpg
3,seg_train/seg_train/mountain/15434.jpg
4,seg_train/seg_train/sea/8955.jpg
5,seg_train/seg_train/street/3760.jpg
0,seg_train/seg_train/buildings/18887.jpg
0,seg_train/seg_train/buildings/5563.jpg
1,seg_train/seg_train/forest/5950.jpg
